,address,name,last_update,lng,lat,available_bikes,available_bike_stands,number,bike_stands,banking,weekday,hour,minute
4781,Blessington Street,BLESSINGTON STREET,1552543995000000000,-6.26814,53.356769,8,12,2,20,1,3,6,13
4782,Blessington Street,BLESSINGTON STREET,1552544193000000000,-6.26814,53.356769,8,12,2,20,1,3,6,16
4783,Blessington Street,BLESSINGTON STREET,1552544641000000000,-6.26814,53.356769,12,8,2,20,1,3,6,24
4784,Blessington Street,BLESSINGTON STREET,1552544913000000000,-6.26814,53.356769,14,6,2,20,1,3,6,28
4785,Blessington Street,BLESSINGTON STREET,1552544987000000000,-6.26814,53.356769,13,7,2,20,1,3,6,29
4786,Blessington Street,BLESSINGTON STREET,1552545595000000000,-6.26814,53.356769,12,8,2,20,1,3,6,39
4787,Blessington Street,BLESSINGTON STREET,1552545978000000000,-6.26814,53.356769,12,8,2,20,1,3,6,46
4788,Blessington Street,BLESSINGTON STREET,1552546709000000000,-6.26814,53.356769,11,9,2,20,1,3,6,58
4789,Blessington Street,BLESSINGTON STREET,1552546761000000000,-6.26814,53.356769,11,9,2,20,1,3,6,59
4790,Blessington Street,BLESSINGTON STREET,1552547370000000000,-6.26814,53.356769,10,10,2,20,1,3,7,9
4791,Blessington Street,BLESSINGTON STREET,1552547729000000000,-6.26814,53.356769,10,10,2,20,1,3,7,15
4792,Blessington Street,BLESSINGTON STREET,1552548029000000000,-6.26814,53.356769,9,11,2,20,1,3,7,20
4793,Blessington Street,BLESSINGTON STREET,1552548834000000000,-6.26814,53.356769,8,12,2,20,1,3,7,33
4794,Blessington Street,BLESSINGTON STREET,1552548999000000000,-6.26814,53.356769,7,13,2,20,1,3,7,36
4795,Blessington Street,BLESSINGTON STREET,1552549309000000000,-6.26814,53.356769,6,14,2,20,1,3,7,41
4796,Blessington Street,BLESSINGTON STREET,1552549900000000000,-6.26814,53.356769,5,15,2,20,1,3,7,51
4797,Blessington Street,BLESSINGTON STREET,1552550313000000000,-6.26814,53.356769,3,17,2,20,1,3,7,58
4798,Blessington Street,BLESSINGTON STREET,1552550935000000000,-6.26814,53.356769,4,16,2,20,1,3,8,8
4799,Blessington Street,BLESSINGTON STREET,1552551161000000000,-6.26814,53.356769,3,17,2,20,1,3,8,12
4800,Blessington Street,BLESSINGTON STREET,1552551536000000000,-6.26814,53.356769,3,17,2,20,1,3,8,18
4801,Blessington Street,BLESSINGTON STREET,1552551602000000000,-6.26814,53.356769,2,18,2,20,1,3,8,20
4802,Blessington Street,BLESSINGTON STREET,1552552090000000000,-6.26814,53.356769,0,20,2,20,1,3,8,28
4803,Blessington Street,BLESSINGTON STREET,1552552628000000000,-6.26814,53.356769,1,19,2,20,1,3,8,37
4804,Blessington Street,BLESSINGTON STREET,1552552947000000000,-6.26814,53.356769,2,18,2,20,1,3,8,42
4805,Blessington Street,BLESSINGTON STREET,1552553188000000000,-6.26814,53.356769,0,20,2,20,1,3,8,46
4806,Blessington Street,BLESSINGTON STREET,1552553797000000000,-6.26814,53.356769,0,20,2,20,1,3,8,56
4807,Blessington Street,BLESSINGTON STREET,1552554405000000000,-6.26814,53.356769,0,20,2,20,1,3,9,6
4808,Blessington Street,BLESSINGTON STREET,1552555013000000000,-6.26814,53.356769,0,20,2,20,1,3,9,16
4809,Blessington Street,BLESSINGTON STREET,1552555622000000000,-6.26814,53.356769,0,20,2,20,1,3,9,27
4810,Blessington Street,BLESSINGTON STREET,1552556113000000000,-6.26814,53.356769,1,19,2,20,1,3,9,35
4811,Blessington Street,BLESSINGTON STREET,1552556890000000000,-6.26814,53.356769,9,11,2,20,1,3,9,48
4812,Blessington Street,BLESSINGTON STREET,1552557498000000000,-6.26814,53.356769,9,11,2,20,1,3,9,58
4813,Blessington Street,BLESSINGTON STREET,1552558106000000000,-6.26814,53.356769,9,11,2,20,1,3,10,8
4814,Blessington Street,BLESSINGTON STREET,1552558715000000000,-6.26814,53.356769,9,11,2,20,1,3,10,18
4815,Blessington Street,BLESSINGTON STREET,1552559282000000000,-6.26814,53.356769,10,10,2,20,1,3,10,28
4816,Blessington Street,BLESSINGTON STREET,1552559887000000000,-6.26814,53.356769,10,10,2,20,1,3,10,38
4817,Blessington Street,BLESSINGTON STREET,1552559996000000000,-6.26814,53.356769,10,10,2,20,1,3,10,39
4818,Blessington Street,BLESSINGTON STREET,1552560682000000000,-6.26814,53.356769,10,10,2,20,1,3,10,51
4819,Blessington Street,BLESSINGTON STREET,1552561137000000000,-6.26814,53.356769,10,10,2,20,1,3,10,58
4820,Blessington Street,BLESSINGTON STREET,1552561746000000000,-6.26814,53.356769,9,11,2,20,1,3,11,9
4821,Blessington Street,BLESSINGTON STREET,1552562305000000000,-6.26814,53.356769,8,12,2,20,1,3,11,18
4822,Blessington Street,BLESSINGTON STREET,1552562521000000000,-6.26814,53.356769,6,14,2,20,1,3,11,22
4823,Blessington Street,BLESSINGTON STREET,1552563192000000000,-6.26814,53.356769,5,15,2,20,1,3,11,33
4824,Blessington Street,BLESSINGTON STREET,1552563491000000000,-6.26814,53.356769,4,16,2,20,1,3,11,38
4825,Blessington Street,BLESSINGTON STREET,1552563668000000000,-6.26814,53.356769,3,17,2,20,1,3,11,41
4826,Blessington Street,BLESSINGTON STREET,1552564277000000000,-6.26814,53.356769,2,18,2,20,1,3,11,51
4827,Blessington Street,BLESSINGTON STREET,1552564887000000000,-6.26814,53.356769,2,18,2,20,1,3,12,1
4828,Blessington Street,BLESSINGTON STREET,1552565254000000000,-6.26814,53.356769,0,20,2,20,1,3,12,7
4829,Blessington Street,BLESSINGTON STREET,1552565863000000000,-6.26814,53.356769,0,20,2,20,1,3,12,17
4830,Blessington Street,BLESSINGTON STREET,1552566472000000000,-6.26814,53.356769,0,20,2,20,1,3,12,27
4831,Blessington Street,BLESSINGTON STREET,1552567080000000000,-6.26814,53.356769,0,20,2,20,1,3,12,38
4832,Blessington Street,BLESSINGTON STREET,1552567689000000000,-6.26814,53.356769,0,20,2,20,1,3,12,48
4833,Blessington Street,BLESSINGTON STREET,1552568299000000000,-6.26814,53.356769,0,20,2,20,1,3,12,58
4834,Blessington Street,BLESSINGTON STREET,1552568908000000000,-6.26814,53.356769,0,20,2,20,1,3,13,8
4835,Blessington Street,BLESSINGTON STREET,1552569517000000000,-6.26814,53.356769,0,20,2,20,1,3,13,18
4836,Blessington Street,BLESSINGTON STREET,1552570126000000000,-6.26814,53.356769,0,20,2,20,1,3,13,28
4837,Blessington Street,BLESSINGTON STREET,1552570735000000000,-6.26814,53.356769,0,20,2,20,1,3,13,38
4838,Blessington Street,BLESSINGTON STREET,1552571343000000000,-6.26814,53.356769,0,20,2,20,1,3,13,49
4839,Blessington Street,BLESSINGTON STREET,1552571952000000000,-6.26814,53.356769,0,20,2,20,1,3,13,59
4840,Blessington Street,BLESSINGTON STREET,1552572561000000000,-6.26814,53.356769,0,20,2,20,1,3,14,9
4841,Blessington Street,BLESSINGTON STREET,1552573169000000000,-6.26814,53.356769,0,20,2,20,1,3,14,19
4842,Blessington Street,BLESSINGTON STREET,1552573777000000000,-6.26814,53.356769,0,20,2,20,1,3,14,29
4843,Blessington Street,BLESSINGTON STREET,1552574303000000000,-6.26814,53.356769,1,19,2,20,1,3,14,38
4844,Blessington Street,BLESSINGTON STREET,1552574729000000000,-6.26814,53.356769,0,20,2,20,1,3,14,45
4845,Blessington Street,BLESSINGTON STREET,1552575338000000000,-6.26814,53.356769,0,20,2,20,1,3,14,55
4846,Blessington Street,BLESSINGTON STREET,1552575947000000000,-6.26814,53.356769,0,20,2,20,1,3,15,5
4847,Blessington Street,BLESSINGTON STREET,1552576556000000000,-6.26814,53.356769,0,20,2,20,1,3,15,15
4848,Blessington Street,BLESSINGTON STREET,1552576997000000000,-6.26814,53.356769,2,18,2,20,1,3,15,23
4849,Blessington Street,BLESSINGTON STREET,1552577305000000000,-6.26814,53.356769,3,17,2,20,1,3,15,28
4850,Blessington Street,BLESSINGTON STREET,1552577577000000000,-6.26814,53.356769,3,17,2,20,1,3,15,32
4851,Blessington Street,BLESSINGTON STREET,1552578185000000000,-6.26814,53.356769,2,18,2,20,1,3,15,43
4852,Blessington Street,BLESSINGTON STREET,1552578448000000000,-6.26814,53.356769,3,17,2,20,1,3,15,47
4853,Blessington Street,BLESSINGTON STREET,1552578892000000000,-6.26814,53.356769,4,16,2,20,1,3,15,54
4854,Blessington Street,BLESSINGTON STREET,1552579370000000000,-6.26814,53.356769,5,15,2,20,1,3,16,2
4855,Blessington Street,BLESSINGTON STREET,1552579450000000000,-6.26814,53.356769,6,14,2,20,1,3,16,4
4856,Blessington Street,BLESSINGTON STREET,1552580000000000000,-6.26814,53.356769,5,15,2,20,1,3,16,13
4857,Blessington Street,BLESSINGTON STREET,1552580307000000000,-6.26814,53.356769,5,15,2,20,1,3,16,18
4858,Blessington Street,BLESSINGTON STREET,1552580641000000000,-6.26814,53.356769,3,17,2,20,1,3,16,24
4859,Blessington Street,BLESSINGTON STREET,1552580924000000000,-6.26814,53.356769,1,19,2,20,1,3,16,28
4860,Blessington Street,BLESSINGTON STREET,1552580954000000000,-6.26814,53.356769,0,20,2,20,1,3,16,29
4861,Blessington Street,BLESSINGTON STREET,1552581563000000000,-6.26814,53.356769,0,20,2,20,1,3,16,39
4862,Blessington Street,BLESSINGTON STREET,1552582172000000000,-6.26814,53.356769,0,20,2,20,1,3,16,49
4863,Blessington Street,BLESSINGTON STREET,1552582537000000000,-6.26814,53.356769,1,19,2,20,1,3,16,55
4864,Blessington Street,BLESSINGTON STREET,1552582882000000000,-6.26814,53.356769,1,19,2,20,1,3,17,1
4865,Blessington Street,BLESSINGTON STREET,1552583502000000000,-6.26814,53.356769,2,18,2,20,1,3,17,11
4866,Blessington Street,BLESSINGTON STREET,1552583875000000000,-6.26814,53.356769,0,20,2,20,1,3,17,17
4867,Blessington Street,BLESSINGTON STREET,1552584484000000000,-6.26814,53.356769,0,20,2,20,1,3,17,28
4868,Blessington Street,BLESSINGTON STREET,1552585094000000000,-6.26814,53.356769,0,20,2,20,1,3,17,38
4869,Blessington Street,BLESSINGTON STREET,1552585703000000000,-6.26814,53.356769,0,20,2,20,1,3,17,48
4870,Blessington Street,BLESSINGTON STREET,1552586311000000000,-6.26814,53.356769,0,20,2,20,1,3,17,58
4871,Blessington Street,BLESSINGTON STREET,1552586393000000000,-6.26814,53.356769,1,19,2,20,1,3,17,59
4872,Blessington Street,BLESSINGTON STREET,1552586932000000000,-6.26814,53.356769,1,19,2,20,1,3,18,8
4873,Blessington Street,BLESSINGTON STREET,1552587125000000000,-6.26814,53.356769,1,19,2,20,1,3,18,12
4874,Blessington Street,BLESSINGTON STREET,1552587804000000000,-6.26814,53.356769,1,19,2,20,1,3,18,23
4875,Blessington Street,BLESSINGTON STREET,1552587853000000000,-6.26814,53.356769,0,20,2,20,1,3,18,24
4876,Blessington Street,BLESSINGTON STREET,1552588463000000000,-6.26814,53.356769,0,20,2,20,1,3,18,34
4877,Blessington Street,BLESSINGTON STREET,1552588932000000000,-6.26814,53.356769,1,19,2,20,1,3,18,42
4878,Blessington Street,BLESSINGTON STREET,1552589230000000000,-6.26814,53.356769,2,18,2,20,1,3,18,47
4879,Blessington Street,BLESSINGTON STREET,1552589898000000000,-6.26814,53.356769,4,16,2,20,1,3,18,58
4880,Blessington Street,BLESSINGTON STREET,1552590506000000000,-6.26814,53.356769,4,16,2,20,1,3,19,8
4881,Blessington Street,BLESSINGTON STREET,1552590802000000000,-6.26814,53.356769,3,17,2,20,1,3,19,13
4882,Blessington Street,BLESSINGTON STREET,1552591410000000000,-6.26814,53.356769,2,18,2,20,1,3,19,23
4883,Blessington Street,BLESSINGTON STREET,1552592020000000000,-6.26814,53.356769,2,18,2,20,1,3,19,33
4884,Blessington Street,BLESSINGTON STREET,1552592629000000000,-6.26814,53.356769,2,18,2,20,1,3,19,43
4885,Blessington Street,BLESSINGTON STREET,1552592797000000000,-6.26814,53.356769,3,17,2,20,1,3,19,46
4886,Blessington Street,BLESSINGTON STREET,1552593115000000000,-6.26814,53.356769,4,16,2,20,1,3,19,51
4887,Blessington Street,BLESSINGTON STREET,1552593368000000000,-6.26814,53.356769,4,16,2,20,1,3,19,56
4888,Blessington Street,BLESSINGTON STREET,1552593976000000000,-6.26814,53.356769,4,16,2,20,1,3,20,6
4889,Blessington Street,BLESSINGTON STREET,1552594585000000000,-6.26814,53.356769,4,16,2,20,1,3,20,16
4890,Blessington Street,BLESSINGTON STREET,1552595098000000000,-6.26814,53.356769,5,15,2,20,1,3,20,24
4891,Blessington Street,BLESSINGTON STREET,1552595707000000000,-6.26814,53.356769,5,15,2,20,1,3,20,35
4892,Blessington Street,BLESSINGTON STREET,1552596060000000000,-6.26814,53.356769,6,14,2,20,1,3,20,41
4893,Blessington Street,BLESSINGTON STREET,1552596440000000000,-6.26814,53.356769,7,13,2,20,1,3,20,47
4894,Blessington Street,BLESSINGTON STREET,1552596761000000000,-6.26814,53.356769,8,12,2,20,1,3,20,52
4895,Blessington Street,BLESSINGTON STREET,1552596968000000000,-6.26814,53.356769,8,12,2,20,1,3,20,56
4896,Blessington Street,BLESSINGTON STREET,1552597158000000000,-6.26814,53.356769,9,11,2,20,1,3,20,59
4897,Blessington Street,BLESSINGTON STREET,1552597687000000000,-6.26814,53.356769,11,9,2,20,1,3,21,8
4898,Blessington Street,BLESSINGTON STREET,1552597956000000000,-6.26814,53.356769,11,9,2,20,1,3,21,12
4899,Blessington Street,BLESSINGTON STREET,1552598565000000000,-6.26814,53.356769,10,10,2,20,1,3,21,22
4900,Blessington Street,BLESSINGTON STREET,1552598857000000000,-6.26814,53.356769,11,9,2,20,1,3,21,27
4901,Blessington Street,BLESSINGTON STREET,1552599509000000000,-6.26814,53.356769,11,9,2,20,1,3,21,38
4902,Blessington Street,BLESSINGTON STREET,1552600118000000000,-6.26814,53.356769,11,9,2,20,1,3,21,48
4903,Blessington Street,BLESSINGTON STREET,1552600427000000000,-6.26814,53.356769,12,8,2,20,1,3,21,53
4904,Blessington Street,BLESSINGTON STREET,1552600458000000000,-6.26814,53.356769,13,7,2,20,1,3,21,54
4905,Blessington Street,BLESSINGTON STREET,1552600818000000000,-6.26814,53.356769,14,6,2,20,1,3,22,0
4906,Blessington Street,BLESSINGTON STREET,1552601426000000000,-6.26814,53.356769,14,6,2,20,1,3,22,10
4907,Blessington Street,BLESSINGTON STREET,1552602036000000000,-6.26814,53.356769,14,6,2,20,1,3,22,20
4908,Blessington Street,BLESSINGTON STREET,1552602752000000000,-6.26814,53.356769,15,5,2,20,1,3,22,32
4909,Blessington Street,BLESSINGTON STREET,1552603361000000000,-6.26814,53.356769,15,5,2,20,1,3,22,42
4910,Blessington Street,BLESSINGTON STREET,1552604030000000000,-6.26814,53.356769,14,6,2,20,1,3,22,53
4911,Blessington Street,BLESSINGTON STREET,1552604638000000000,-6.26814,53.356769,14,6,2,20,1,3,23,3
4912,Blessington Street,BLESSINGTON STREET,1552604646000000000,-6.26814,53.356769,15,5,2,20,1,3,23,4
4913,Blessington Street,BLESSINGTON STREET,1552605255000000000,-6.26814,53.356769,15,5,2,20,1,3,23,14
4914,Blessington Street,BLESSINGTON STREET,1552605864000000000,-6.26814,53.356769,15,5,2,20,1,3,23,24
4915,Blessington Street,BLESSINGTON STREET,1552606473000000000,-6.26814,53.356769,15,5,2,20,1,3,23,34
4916,Blessington Street,BLESSINGTON STREET,1552607082000000000,-6.26814,53.356769,15,5,2,20,1,3,23,44
4917,Blessington Street,BLESSINGTON STREET,1552607741000000000,-6.26814,53.356769,15,5,2,20,1,3,23,55
4918,Blessington Street,BLESSINGTON STREET,1552608350000000000,-6.26814,53.356769,14,6,2,20,1,4,0,5
4919,Blessington Street,BLESSINGTON STREET,1552608958000000000,-6.26814,53.356769,14,6,2,20,1,4,0,15
4920,Blessington Street,BLESSINGTON STREET,1552609567000000000,-6.26814,53.356769,14,6,2,20,1,4,0,26
4921,Blessington Street,BLESSINGTON STREET,1552609908000000000,-6.26814,53.356769,15,5,2,20,1,4,0,31
4922,Blessington Street,BLESSINGTON STREET,1552610517000000000,-6.26814,53.356769,15,5,2,20,1,4,0,41
4923,Blessington Street,BLESSINGTON STREET,1552611126000000000,-6.26814,53.356769,15,5,2,20,1,4,0,52
4924,Blessington Street,BLESSINGTON STREET,1552611734000000000,-6.26814,53.356769,15,5,2,20,1,4,1,2
4925,Blessington Street,BLESSINGTON STREET,1552612343000000000,-6.26814,53.356769,15,5,2,20,1,4,1,12
4926,Blessington Street,BLESSINGTON STREET,1552612951000000000,-6.26814,53.356769,15,5,2,20,1,4,1,22
4927,Blessington Street,BLESSINGTON STREET,1552613560000000000,-6.26814,53.356769,15,5,2,20,1,4,1,32
4928,Blessington Street,BLESSINGTON STREET,1552614169000000000,-6.26814,53.356769,15,5,2,20,1,4,1,42
4929,Blessington Street,BLESSINGTON STREET,1552614778000000000,-6.26814,53.356769,15,5,2,20,1,4,1,52
4930,Blessington Street,BLESSINGTON STREET,1552615388000000000,-6.26814,53.356769,15,5,2,20,1,4,2,3
4931,Blessington Street,BLESSINGTON STREET,1552615997000000000,-6.26814,53.356769,15,5,2,20,1,4,2,13
4932,Blessington Street,BLESSINGTON STREET,1552616605000000000,-6.26814,53.356769,15,5,2,20,1,4,2,23
4933,Blessington Street,BLESSINGTON STREET,1552617137000000000,-6.26814,53.356769,15,5,2,20,1,4,2,32
4934,Blessington Street,BLESSINGTON STREET,1552617499000000000,-6.26814,53.356769,15,5,2,20,1,4,2,38
4935,Blessington Street,BLESSINGTON STREET,1552618108000000000,-6.26814,53.356769,15,5,2,20,1,4,2,48
4936,Blessington Street,BLESSINGTON STREET,1552618716000000000,-6.26814,53.356769,15,5,2,20,1,4,2,58
4937,Blessington Street,BLESSINGTON STREET,1552619324000000000,-6.26814,53.356769,15,5,2,20,1,4,3,8
4938,Blessington Street,BLESSINGTON STREET,1552619932000000000,-6.26814,53.356769,15,5,2,20,1,4,3,18
4939,Blessington Street,BLESSINGTON STREET,1552620541000000000,-6.26814,53.356769,15,5,2,20,1,4,3,29
4940,Blessington Street,BLESSINGTON STREET,1552621149000000000,-6.26814,53.356769,15,5,2,20,1,4,3,39
4941,Blessington Street,BLESSINGTON STREET,1552621757000000000,-6.26814,53.356769,15,5,2,20,1,4,3,49
4942,Blessington Street,BLESSINGTON STREET,1552622365000000000,-6.26814,53.356769,15,5,2,20,1,4,3,59
4943,Blessington Street,BLESSINGTON STREET,1552622974000000000,-6.26814,53.356769,15,5,2,20,1,4,4,9
4944,Blessington Street,BLESSINGTON STREET,1552623582000000000,-6.26814,53.356769,15,5,2,20,1,4,4,19
4945,Blessington Street,BLESSINGTON STREET,1552624190000000000,-6.26814,53.356769,15,5,2,20,1,4,4,29
4946,Blessington Street,BLESSINGTON STREET,1552624798000000000,-6.26814,53.356769,15,5,2,20,1,4,4,39
4947,Blessington Street,BLESSINGTON STREET,1552625406000000000,-6.26814,53.356769,15,5,2,20,1,4,4,50
4948,Blessington Street,BLESSINGTON STREET,1552626021000000000,-6.26814,53.356769,15,5,2,20,1,4,5,0
4949,Blessington Street,BLESSINGTON STREET,1552626629000000000,-6.26814,53.356769,15,5,2,20,1,4,5,10
4950,Blessington Street,BLESSINGTON STREET,1552627237000000000,-6.26814,53.356769,15,5,2,20,1,4,5,20
4951,Blessington Street,BLESSINGTON STREET,1552627699000000000,-6.26814,53.356769,15,5,2,20,1,4,5,28
4952,Blessington Street,BLESSINGTON STREET,1552628307000000000,-6.26814,53.356769,14,6,2,20,1,4,5,38
4953,Blessington Street,BLESSINGTON STREET,1552628916000000000,-6.26814,53.356769,14,6,2,20,1,4,5,48
4954,Blessington Street,BLESSINGTON STREET,1552629524000000000,-6.26814,53.356769,14,6,2,20,1,4,5,58
4955,Blessington Street,BLESSINGTON STREET,1552629715000000000,-6.26814,53.356769,14,6,2,20,1,4,6,1
4956,Blessington Street,BLESSINGTON STREET,1552630323000000000,-6.26814,53.356769,13,7,2,20,1,4,6,12
4957,Blessington Street,BLESSINGTON STREET,1552630505000000000,-6.26814,53.356769,12,8,2,20,1,4,6,15
4958,Blessington Street,BLESSINGTON STREET,1552631329000000000,-6.26814,53.356769,12,8,2,20,1,4,6,28
4959,Blessington Street,BLESSINGTON STREET,1552631473000000000,-6.26814,53.356769,10,10,2,20,1,4,6,31
4960,Blessington Street,BLESSINGTON STREET,1552632081000000000,-6.26814,53.356769,9,11,2,20,1,4,6,41
4961,Blessington Street,BLESSINGTON STREET,1552632448000000000,-6.26814,53.356769,8,12,2,20,1,4,6,47
4962,Blessington Street,BLESSINGTON STREET,1552633120000000000,-6.26814,53.356769,6,14,2,20,1,4,6,58
4963,Blessington Street,BLESSINGTON STREET,1552633253000000000,-6.26814,53.356769,13,7,2,20,1,4,7,0
4964,Blessington Street,BLESSINGTON STREET,1552633998000000000,-6.26814,53.356769,13,7,2,20,1,4,7,13
4965,Blessington Street,BLESSINGTON STREET,1552634319000000000,-6.26814,53.356769,12,8,2,20,1,4,7,18
4966,Blessington Street,BLESSINGTON STREET,1552634419000000000,-6.26814,53.356769,12,8,2,20,1,4,7,20
4967,Blessington Street,BLESSINGTON STREET,1552634875000000000,-6.26814,53.356769,11,9,2,20,1,4,7,27
4968,Blessington Street,BLESSINGTON STREET,1552635535000000000,-6.26814,53.356769,10,10,2,20,1,4,7,38
4969,Blessington Street,BLESSINGTON STREET,1552635750000000000,-6.26814,53.356769,6,14,2,20,1,4,7,42
4970,Blessington Street,BLESSINGTON STREET,1552636440000000000,-6.26814,53.356769,6,14,2,20,1,4,7,54
4971,Blessington Street,BLESSINGTON STREET,1552637025000000000,-6.26814,53.356769,6,14,2,20,1,4,8,3
4972,Blessington Street,BLESSINGTON STREET,1552637270000000000,-6.26814,53.356769,5,15,2,20,1,4,8,7
4973,Blessington Street,BLESSINGTON STREET,1552637700000000000,-6.26814,53.356769,5,15,2,20,1,4,8,15
4974,Blessington Street,BLESSINGTON STREET,1552637737000000000,-6.26814,53.356769,5,15,2,20,1,4,8,15
4975,Blessington Street,BLESSINGTON STREET,1552638107000000000,-6.26814,53.356769,3,17,2,20,1,4,8,21
4976,Blessington Street,BLESSINGTON STREET,1552638402000000000,-6.26814,53.356769,0,20,2,20,1,4,8,26
4977,Blessington Street,BLESSINGTON STREET,1552638835000000000,-6.26814,53.356769,1,19,2,20,1,4,8,33
4978,Blessington Street,BLESSINGTON STREET,1552638893000000000,-6.26814,53.356769,0,20,2,20,1,4,8,34
4979,Blessington Street,BLESSINGTON STREET,1552639501000000000,-6.26814,53.356769,0,20,2,20,1,4,8,45
4980,Blessington Street,BLESSINGTON STREET,1552640111000000000,-6.26814,53.356769,0,20,2,20,1,4,8,55
4981,Blessington Street,BLESSINGTON STREET,1552640720000000000,-6.26814,53.356769,0,20,2,20,1,4,9,5
4982,Blessington Street,BLESSINGTON STREET,1552641328000000000,-6.26814,53.356769,0,20,2,20,1,4,9,15
4983,Blessington Street,BLESSINGTON STREET,1552641936000000000,-6.26814,53.356769,0,20,2,20,1,4,9,25
4984,Blessington Street,BLESSINGTON STREET,1552642545000000000,-6.26814,53.356769,0,20,2,20,1,4,9,35
4985,Blessington Street,BLESSINGTON STREET,1552643155000000000,-6.26814,53.356769,0,20,2,20,1,4,9,45
4986,Blessington Street,BLESSINGTON STREET,1552643465000000000,-6.26814,53.356769,1,19,2,20,1,4,9,51
4987,Blessington Street,BLESSINGTON STREET,1552644164000000000,-6.26814,53.356769,0,20,2,20,1,4,10,2
4988,Blessington Street,BLESSINGTON STREET,1552644772000000000,-6.26814,53.356769,0,20,2,20,1,4,10,12
4989,Blessington Street,BLESSINGTON STREET,1552645380000000000,-6.26814,53.356769,0,20,2,20,1,4,10,23
4990,Blessington Street,BLESSINGTON STREET,1552645989000000000,-6.26814,53.356769,0,20,2,20,1,4,10,33
4991,Blessington Street,BLESSINGTON STREET,1552646599000000000,-6.26814,53.356769,0,20,2,20,1,4,10,43
4992,Blessington Street,BLESSINGTON STREET,1552647208000000000,-6.26814,53.356769,0,20,2,20,1,4,10,53
4993,Blessington Street,BLESSINGTON STREET,1552647817000000000,-6.26814,53.356769,0,20,2,20,1,4,11,3
4994,Blessington Street,BLESSINGTON STREET,1552648425000000000,-6.26814,53.356769,0,20,2,20,1,4,11,13
4995,Blessington Street,BLESSINGTON STREET,1552649033000000000,-6.26814,53.356769,0,20,2,20,1,4,11,23
4996,Blessington Street,BLESSINGTON STREET,1552649315000000000,-6.26814,53.356769,1,19,2,20,1,4,11,28
4997,Blessington Street,BLESSINGTON STREET,1552649627000000000,-6.26814,53.356769,0,20,2,20,1,4,11,33
4998,Blessington Street,BLESSINGTON STREET,1552650141000000000,-6.26814,53.356769,0,20,2,20,1,4,11,42
4999,Blessington Street,BLESSINGTON STREET,1552650750000000000,-6.26814,53.356769,0,20,2,20,1,4,11,52
5000,Blessington Street,BLESSINGTON STREET,1552651358000000000,-6.26814,53.356769,0,20,2,20,1,4,12,2
5001,Blessington Street,BLESSINGTON STREET,1552651966000000000,-6.26814,53.356769,0,20,2,20,1,4,12,12
5002,Blessington Street,BLESSINGTON STREET,1552652575000000000,-6.26814,53.356769,0,20,2,20,1,4,12,22
5003,Blessington Street,BLESSINGTON STREET,1552653184000000000,-6.26814,53.356769,0,20,2,20,1,4,12,33
5004,Blessington Street,BLESSINGTON STREET,1552653793000000000,-6.26814,53.356769,0,20,2,20,1,4,12,43
5005,Blessington Street,BLESSINGTON STREET,1552653942000000000,-6.26814,53.356769,1,19,2,20,1,4,12,45
5006,Blessington Street,BLESSINGTON STREET,1552654493000000000,-6.26814,53.356769,0,20,2,20,1,4,12,54
5007,Blessington Street,BLESSINGTON STREET,1552654858000000000,-6.26814,53.356769,1,19,2,20,1,4,13,0
5008,Blessington Street,BLESSINGTON STREET,1552655467000000000,-6.26814,53.356769,1,19,2,20,1,4,13,11
5009,Blessington Street,BLESSINGTON STREET,1552655711000000000,-6.26814,53.356769,0,20,2,20,1,4,13,15
5010,Blessington Street,BLESSINGTON STREET,1552656319000000000,-6.26814,53.356769,0,20,2,20,1,4,13,25
5011,Blessington Street,BLESSINGTON STREET,1552656927000000000,-6.26814,53.356769,0,20,2,20,1,4,13,35
5012,Blessington Street,BLESSINGTON STREET,1552657536000000000,-6.26814,53.356769,0,20,2,20,1,4,13,45
5013,Blessington Street,BLESSINGTON STREET,1552658144000000000,-6.26814,53.356769,0,20,2,20,1,4,13,55
5014,Blessington Street,BLESSINGTON STREET,1552658752000000000,-6.26814,53.356769,0,20,2,20,1,4,14,5
5015,Blessington Street,BLESSINGTON STREET,1552659361000000000,-6.26814,53.356769,0,20,2,20,1,4,14,16
5016,Blessington Street,BLESSINGTON STREET,1552659970000000000,-6.26814,53.356769,0,20,2,20,1,4,14,26
5017,Blessington Street,BLESSINGTON STREET,1552660657000000000,-6.26814,53.356769,1,19,2,20,1,4,14,37
5018,Blessington Street,BLESSINGTON STREET,1552660825000000000,-6.26814,53.356769,1,19,2,20,1,4,14,40
5019,Blessington Street,BLESSINGTON STREET,1552661434000000000,-6.26814,53.356769,1,19,2,20,1,4,14,50
5020,Blessington Street,BLESSINGTON STREET,1552661936000000000,-6.26814,53.356769,1,19,2,20,1,4,14,58
5021,Blessington Street,BLESSINGTON STREET,1552661942000000000,-6.26814,53.356769,0,20,2,20,1,4,14,59
5022,Blessington Street,BLESSINGTON STREET,1552662340000000000,-6.26814,53.356769,2,18,2,20,1,4,15,5
5023,Blessington Street,BLESSINGTON STREET,1552662648000000000,-6.26814,53.356769,0,20,2,20,1,4,15,10
5024,Blessington Street,BLESSINGTON STREET,1552663256000000000,-6.26814,53.356769,0,20,2,20,1,4,15,20
